	PPN	Signatur 1	Signatur 2	Signatur 3	Signatur 4	Signatur 5	Anmerkung 1	Anmerkung 2	Anmerkung 3	Provenienz 1	Provenienz 2	Provenienz 3
1130	254114830	M: Ho 12:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1131	254302882	M: Lm 2016a (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1132	254642926	M: Gv 1016.1:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1133	265443806	M: Lm 4418:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Dumas de Montbail <Familie>	leer
1134	265561671	A: 327.6 Hist.	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1135	265742307	M: Lm 2433:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1136	265923395	M: Lm 3321 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Dumas de Montbail <Familie>	leer
1137	267002769	Schulenb. B 18	leer	leer	leer	leer	"Am Ende noch [3] Bl. ""Catalogue Des Livres nouvellement imprimez à Paris chez Jacques Estienne, Libraire, ruë Saint Jacques, à la Vertu."""	leer	leer	leer	leer	leer
1138	267225776	M: Hn 20:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1139	267492510	M: Lm 146:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1140	268921296	M: Lk 71:1	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
1141	309232066	M: Td 4° 16	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1142	311949304	M: Ti 2° 6:1,1	M: Ti 2° 7 (1)	leer	leer	leer	Ohne Vortitel (Bl. *1)	Hier nur 12 Ill.	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1143	312430620	M: Tm 118	leer	leer	leer	leer	Wappen-Supralibros: Dumas de Montbail	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg (vgl. von Praun'scher Katalog): IX.e.52	leer	leer	leer	leer
1144	315991364	M: Ud 2° 15:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1145	318216248	M: Tm 227	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1146	318845938	M: Gw 183:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1147	319483622	M: Nc 316:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1148	320967670	M: Gv 489:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1149	323017304	M: Da 5:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1150	323896855	M: Tq 1006:1	M: Gk 1677:1	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1151	335326137	M: Gp 42:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1152	336428464	M: Db 3939	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1153	358810353	M: Gk 2°  3	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1154	360142877	M: Ti 2° 6:9,1 (1)	M: Ti 2° 7:1 (1)	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Montbail, Marthe Dumas ^de^ / Autogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1155	360377246	M: Ti 2° 6:10,1	leer	leer	leer	leer	Wappensupralibros Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1156	360406726	M: Lm 3380	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1157	366915371	A: 324 Hist. (1)	M: Gv 661	leer	leer	leer	Enth. Werk fehlt	Enth. Werk vorgeb.	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1158	368825477	M: Gx 411:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1159	388981180	M: Gk 191	Xd 8° 299	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Exlibris: Ex Bibliotheca LR Ducis Brunsvicensis Et Luneburgensis	leer	Provenienz: Hauchecorne, ... / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1160	389564044	A: 40.7 Hist. 2°	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1161	390150282	A: 33.7 Hist. 2°	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1162	394211286	M: Lm 2864:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1163	429240473	M: Lm 2128 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1164	451723562	M: Lm 2657	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1165	462029298	M: Hm 26:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1166	472349791	A: 32.13 Hist. 2° 	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1167	473570033	M: Lm 3052:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1168	473573792	M: Gk 1739	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1169	505880822	M: Fe 7	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1170	506875040	M: Lm 1292	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1171	509864392	M: Lm 3307:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1172	512758697	M: Gv 976 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: NN / Monogramm / Preis	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen
1173	514199733	M: Lm 1270:1	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
1174	515487317	M: Ug 41:1 (1)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1175	519935969	M: Lh 1790	leer	leer	leer	leer	Monogramm P C auf Buchdeckel	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
1176	521548764	M: Lm 2150:1,1	M: Lm 2150:1,2	leer	leer	leer	Enth. nur Ps. 1	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Enth. nur Ps. 2	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1177	81830023X	M: Ge 434 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Dumas de Montbail <Familie>
1178	560516207	M: Lm 2245:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1179	560942559	M: Gw 27:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1180	561173362	M: Lm 1973:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1181	589414879	M: Lm 2865:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1182	592026582	M: Gk 2° 83 (1)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1183	606776966	M: Rm 646:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1184	843879963	M: Db 758	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1185	656005130	Xd FM 22 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Klebeband	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1186	898149711	M: Gl 4044:1	leer	leer	leer	leer	Monogramm P C auf Buchdeckel	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>	leer
1187	1040788769	M: Lm 4° 44:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1188	1826853804	M: Db 3771	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]. - Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg (vgl. von Praun'scher Katalog): IV.b.29	leer	leer	Provenienz: Bibliothek Dumas [de Montbail oder de Montmartin] / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1189	104618072X	M: Lm 2922:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1190	13493010X	M: Pa 221 (1)	Schulenb. Q 8	leer	leer	leer	Wappensupralibros Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1191	13709163X	M: Gm 762	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1192	13773364X	M: Gm 835	M: Gm 836	leer	leer	leer	Braunschweigisches Wappen-Supralibros	Monogramm P C auf Buchdeckel	leer	leer	leer	leer
1193	13797793X	M: Db 195	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1194	13874257X	M: Gk 1105	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1195	13874307X	M: Gk 383	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1196	13875943X	M: Db 2875	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1197	13880060X	M: Db 3770	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1198	13881175X	M: Lm 1791 (1)	leer	leer	leer	leer	Hs. Besitzvermerk: Ferd: Albert Duc de Broun: et Lun: Bremen 1673	leer	leer	Provenienz: Ferdinand Albrecht <Braunschweig-Lüneburg, Herzog, 1636-1687> / Autogramm / Datum 1673	Ferdinand Albrecht <Braunschweig-Lüneburg, Herzog, 1636-1687>	leer
1199	13912750X	M: Gk 2° 7:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1200	14018418X	M: Gk 1829	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1201	14019679X	M: Gk 1130:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1202	14082121X	A: 5 Bell. 2°  (2)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1203	14091045X	M: Db 4° 62	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1204	14091787X	M: Gk 1015	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1205	14094897X	M: Gn 10620	M: Gn 10621	leer	leer	leer	leer	leer	leer	leer	leer	leer
1206	14362251X	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1207	14763119X	M: Rp 31	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1208	14769132X	M: Gr 229	M: Gr 229a	leer	leer	leer	leer	leer	leer	leer	leer	leer
1209	14876696X	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1210	14991914X	M: Hn 84	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1211	15004187X	M: Db 529	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1212	15008059X	M: Lm 1523	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1213	15008076X	M: Kb 252	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1214	15010975X	M: Tq 802	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1215	15018252X	M: Na 225	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
1216	15021247X	M: Gr 496	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1217	15022432X	M: Lm 1814	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1218	15025430X	M: Gx 218	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1219	15028893X	M: Gr Mischbd 55 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1220	15033611X	M: Lm 2825	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1221	15038288X	M: Uf 171	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1222	15042101X	M: Lm 3709	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1223	15049923X	M: Ne 106	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1224	15064437X	M: Tq 4°  45	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1225	15064504X	M: Tq 724	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1226	15071453X	M: Lm 1179	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1227	15072604X	M: Lm 1276k	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1228	15073834X	M: Ug 4°  23	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1229	15075292X	M: Kl 78	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
1230	15076846X	M: Lm 3043	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
1231	15077771X	M: Gi 106	M: Gi 105 (2)	leer	leer	leer	leer	leer	leer	leer	leer	leer
1232	15078919X	M: Gr 487	Schulenb. Ge 19	leer	leer	leer	leer	leer	leer	leer	leer	leer
1233	15079262X	M: Gh 509	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
1234	15081741X	M: Lh 12	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
